old_name,new_name
stadtstruktur-flächentypen-differenziert-2010-umweltatlas-wms,stadtstruktur-flachentypen-differenziert-2010-umweltatlas-wms-f954c2dc
stadtstruktur-flächentypen-differenziert-2015-umweltatlas-wms,stadtstruktur-flachentypen-differenziert-2015-umweltatlas-wms-7227cece
stadtstruktur-flächentypen-differenziert-2020-umweltatlas-wms,stadtstruktur-flachentypen-differenziert-2020-umweltatlas-wms-9b9aba30
stadtstruktur-flächentypen-differenziert-2021-umweltatlas-wms,stadtstruktur-flachentypen-differenziert-2021-umweltatlas-wms-0cfa7736
standardlastprofil-bandlastkunden-2021berlin,standardlastprofil-bandlastkunden-2021-berlin
standardlastprofil-wärmepumpe-2010,standardlastprofil-warmepumpe-2010
standardlastprofil-wärmepumpe-2011-berlin,standardlastprofil-warmepumpe-2011-berlin
standardlastprofil-wärmepumpe-2012-berlin,standardlastprofil-warmepumpe-2012-berlin
standorte-berliner-feuerwehr-einsatzbereiche-wfs,standorte-berliner-feuerwehr-einsatzbereiche-wfs-202fc0ba
standorte-berliner-feuerwehr-wfs,standorte-berliner-feuerwehr-wfs-822f16f9
standorte-berliner-feuerwehr-wms,standorte-berliner-feuerwehr-wms-aa9cfe75
standorte-geförderter-kultureinrichtungen,standorte-institutionell-geforderter-kultureinrichtungen
standorte-naturdenkmale-bäume-und-findlinge-wfs,standorte-naturdenkmale-baume-und-findlinge-wfs-25ee766a
standorte-öffentlich-bestellter-vermessungsingenieure-wfs,standorte-offentlich-bestellter-vermessungsingenieure-wfs-8e0e19f4
standorte-öffentlich-bestellter-vermessungsingenieure-wms,standorte-offentlich-bestellter-vermessungsingenieure-wms-c0bb2b98
standorte-der-verkehrsdetektion-berlin,standorte-verkehrsdetektion-berlin
starkregengefahrenkarte-atom,starkregengefahrenkarte-atom-183d0795
starkregengefahrenkarte-wfs,starkregengefahrenkarte-wfs-1aa4f1ef
starkregengefahrenkarte-wms,starkregengefahrenkarte-wms-8de38448
starkregenhinweiskarte-wfs,starkregenhinweiskarte-wfs-882d18d8
starkregenhinweiskarte-wms,starkregenhinweiskarte-wms-099ced42
statistik-mietwagen-2023-2024,statistik-mietwagen-und-taxen-1120760
statistik-taxen-2023-2024,statistik-taxen-2021-1121527
statistische-blöcke-des-rbs-wfs-0,statistische-blocke-des-rbs-wfs-ccfcd96d
statistische-blöcke-des-rbs-wfs,statistische-blocke-des-rbs-wfs-ec4ec6b1
statistische-blöcke-des-rbs-wms,statistische-blocke-des-rbs-wms-a3d188af
statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-räume-0,statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-raume-01-01-2021-a-ac742887
statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-räume-01012021,statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-raume-01-01-2021-w-b6fd5273
statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-räume-1,statistische-einheiten-im-inspire-datenmodell-lebensweltlich-orientierte-raume-01-01-2021-w-e1db65af
statistische-einheiten-im-inspire-datenmodell-rbs-blöcke-atom,statistische-einheiten-im-inspire-datenmodell-rbs-blocke-atom-d646f6a6
statistische-einheiten-im-inspire-datenmodell-rbs-blöcke-wfs,statistische-einheiten-im-inspire-datenmodell-rbs-blocke-wfs-7812889a
statistische-einheiten-im-inspire-datenmodell-rbs-blöcke-wms,statistische-einheiten-im-inspire-datenmodell-rbs-blocke-wms-079b7bd0
statistische-gebiete-des-regionalen-bezugssytems-rbs-wfs,statistische-gebiete-des-regionalen-bezugssytems-rbs-wfs-a532962a
statistische-gebiete-des-regionalen-bezugssytems-rbs-wms,statistische-gebiete-des-regionalen-bezugssytems-rbs-wms-b6f9d8f1
statusdynamik-index-soziale-stadtentwicklung-2013-wms,status-dynamik-index-soziale-stadtentwicklung-2013-wms-61c94717
statusdynamik-index-soziale-stadtentwicklung-2015-wms,status-dynamik-index-soziale-stadtentwicklung-2015-wms-31386bcc
statusdynamik-index-soziale-stadtentwicklung-2017-wms,status-dynamik-index-soziale-stadtentwicklung-2017-wms-4b21098f
status-index-2013-wms,status-index-2013-wms-286f9333
status-index-2015-wms,status-index-2015-wms-a69aeb8a
status-index-2017-wms,status-index-2017-wms-1a21228f
status-index-2019-wms,status-index-2019-wms-8b05876e
status-index-2021-wms,status-index-2021-wms-bae45af1
straßenverkehrsunfälle-nach-unfallort-berlin-2021,strabenverkehrsunfalle-nach-unfallort-in-berlin-2021
straßenabschnitte-verkehrsobjekte-des-regionalen-bezugssytems-rbs-wfs,strassenabschnitte-verkehrsobjekte-des-regionalen-bezugssytems-rbs-wfs-25d6c52e
straßenabschnitte-verkehrsobjekte-des-regionalen-bezugssytems-rbs-wms,strassenabschnitte-verkehrsobjekte-des-regionalen-bezugssytems-rbs-wms-4b48f5aa
straßenbefahrung-2014-wfs,strassenbefahrung-2014-wfs-a6b235f6
straßenbefahrung-2014-wms,strassenbefahrung-2014-wms-d4c0abae
straßenparkplätze-innerhalb-des-berliner-s-bahnringes-wfs,strassenparkplatze-innerhalb-des-berliner-s-bahnringes-wfs-2eb40df3
straßenparkplätze-innerhalb-des-berliner-s-bahnringes-wms,strassenparkplatze-innerhalb-des-berliner-s-bahnringes-wms-86abaabe
straßenverkehrslärm-nacht-22-6-uhr-umweltatlas-wms,strassenverkehrslarm-nacht-22-6-uhr-umweltatlas-wms-8ea93549
straßenverkehrslärm-tag-6-22-uhr-umweltatlas-wms,strassenverkehrslarm-tag-6-22-uhr-umweltatlas-wms-e5c4d75f
strassenverkehrsunfälle-nach-unfallort-berlin-2018,strassenverkehrsunfalle-nach-unfallort-in-berlin-2018
strassenverkehrsunfälle-nach-unfallort-berlin-2019,strassenverkehrsunfalle-nach-unfallort-in-berlin-2019
strassenverkehrsunfälle-nach-unfallort-berlin-2020,strassenverkehrsunfalle-nach-unfallort-in-berlin-2020
strategische-lärmkarten-2022-umweltatlas-atom,strategische-larmkarten-2022-umweltatlas-atom-dd1f2d09
strat-lärmkarte-fassadenpegel-lärmbeeinflussten-wohngebäuden-2007-umweltatlas-wms,strat-larmkarte-fassadenpegel-an-larmbeeinflussten-wohngebauden-2007-umweltatlas-wms-747244aa
strat-lärmkarte-fassadenpegel-lärmbeeinflußten-wohngebäuden-2012-umweltatlas-atom,strat-larmkarte-fassadenpegel-an-larmbeeinflussten-wohngebauden-2012-umweltatlas-atom-4ae5cb14
strat-lärmkarte-fassadenpegel-lärmbeeinflussten-wohngebäuden-2012-umweltatlas-wms,strat-larmkarte-fassadenpegel-an-larmbeeinflussten-wohngebauden-2012-umweltatlas-wms-e8f87f21
strat-lärmkarte-fassadenpegel-lärmbeeinflussten-wohngebäuden-2017-umweltatlas-wms,strat-larmkarte-fassadenpegel-an-larmbeeinflussten-wohngebauden-2017-umweltatlas-wms-ef51ad3e
strat-lärmkarte-fassadenpegel-lärmbeeinflussten-wohngebäuden-2022-umweltatlas-wms,strat-larmkarte-fassadenpegel-an-larmbeeinflussten-wohngebauden-2022-umweltatlas-wms-e804bd51
strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2007-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-den-tag-abend-nacht-2007-umweltatlas-wms-927e11b7
strat-lärmkarte-fassadenpegel-gesamtlärm-lden-tag-abend-nacht-2012-umweltatlas-atom,strat-larmkarte-fassadenpegel-gesamtlarm-l_den-tag-abend-nacht-2012-umweltatlas-atom-4a99b346
strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2012-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-den-tag-abend-nacht-2012-umweltatlas-wms-1a19e850
strat-lärmkarte-fassadenpegel-gesamtlärm-l-den-tag-abend-nacht-2017-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-den-tag-abend-nacht-2017-umweltatlas-wms-fa40df94
strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2007-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-n-nacht-2007-umweltatlas-wms-4b700fc8
strat-lärmkarte-fassadenpegel-gesamtlärm-ln-nacht-2012-umweltatlas-atom,strat-larmkarte-fassadenpegel-gesamtlarm-l_n-nacht-2012-umweltatlas-atom-55078daf
strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2012-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-n-nacht-2012-umweltatlas-wms-e79c456e
strat-lärmkarte-fassadenpegel-gesamtlärm-l-n-nacht-2017-umweltatlas-wms,strat-larmkarte-fassadenpegel-gesamtlarm-l-n-nacht-2017-umweltatlas-wms-084662b0
strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2007-umweltatlas-wms,strat-larmkarte-gesamtlarmindex-l-den-tag-abend-nacht-2007-umweltatlas-wms-c6297365
strat-lärmkarte-gesamtlärmindex-lden-tag-abend-nacht-2012-umweltatlas-atom,strat-larmkarte-gesamtlarmindex-l_den-tag-abend-nacht-2012-umweltatlas-atom-33a957f1
strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2012-umweltatlas-wms,strat-larmkarte-gesamtlarmindex-l-den-tag-abend-nacht-2012-umweltatlas-wms-96c73e9e
strat-lärmkarte-gesamtlärmindex-l-den-tag-abend-nacht-2017-umweltatlas-wms,strat-larmkarte-gesamtlarmindex-l-den-tag-abend-nacht-2017-umweltatlas-wms-530cfc5b
strat-lärmkarte-gesamtlärmindex-ln-nacht-2012-umweltatlas-atom,strat-larmkarte-gesamtlarmindex-l_n-nacht-2012-umweltatlas-atom-39687ced
strat-lärmkarte-gesamtlärmindex-l-n-nacht-2012-umweltatlas-wms,strat-larmkarte-gesamtlarmindex-l-n-nacht-2012-umweltatlas-wms-2c229898
strat-lärmkarte-gesamtlärmindex-l-n-nacht-2017-umweltatlas-wms,strat-larmkarte-gesamtlarmindex-l-n-nacht-2017-umweltatlas-wms-cc584e56
strat-lärmkarte-l-den-tag-abend-nacht-index-eisenbahns-bahnverkehr-2007-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-eisenbahn-s-bahnverkehr-2007-umweltatlas-wms-beaafa49
strat-lärmkarte-lden-tag-abend-nacht-index-flugverkehr-2012-umweltatlas-atom,strat-larmkarte-l_den-tag-abend-nacht-index-flugverkehr-2012-umweltatlas-atom-fa5ddbb2
strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2012-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-flugverkehr-2012-umweltatlas-wms-287caff5
strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2017-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-flugverkehr-2017-umweltatlas-wms-9e2bf094
strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-2022-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-flugverkehr-2022-umweltatlas-wms-1626b7fb
strat-lärmkarte-lden-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas,strat-larmkarte-l_den-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-atom-d2f7baef
strat-lärmkarte-l-den-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas,strat-larmkarte-l-den-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-wms-70556f29
strat-lärmkarte-lden-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-wms,strat-larmkarte-l_den-tag-abend-nacht-index-flugverkehr-ber-prognose-2015-wms-70556f29
strat-lärmkarte-l-den-tag-abend-nacht-index-gesamtverkehr-straße-schiene-luft-2022,strat-larmkarte-l-den-tag-abend-nacht-index-gesamtverkehr-strasse-schiene-luft-2022-umwelta-14b873c1
strat-lärmkarte-l-den-tag-abend-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas-wms-b01b2290
strat-lärmkarte-lden-tag-abend-nacht-index-industrie-und-gewerbe-2012-umweltatlas-atom,strat-larmkarte-l_den-tag-abend-nacht-index-industrie-und-gewerbe-2012-umweltatlas-atom-39656808
strat-lärmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2012-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2012-umweltatlas-wms-2db88d1a
strat-lärmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2017-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-industrie-und-gewerbe-2017-umweltatlas-wms-463212cd
strat-lärmkarte-lden-tag-abend-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas-atom,strat-larmkarte-l_den-tag-abend-nacht-index-strassen-u-bahnverkehr-2012-umweltatlas-atom-0c5ee170
strat-lärmkarte-l-den-tag-abend-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-strassen-u-bahnverkehr-2012-umweltatlas-wms-d707d512
strat-lärmkarte-l-den-tag-abend-nacht-index-straßen-u-bahnverkehr-2017-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-strassen-u-bahnverkehr-2017-umweltatlas-wms-c8b5371e
strat-lärmkarte-l-den-tag-abend-nacht-index-straßen-und-oberirdische-u-bahn-2022,strat-larmkarte-l-den-tag-abend-nacht-index-strassen-und-oberirdische-u-bahn-2022-umweltatl-e84074f6
strat-lärmkarte-lden-tag-abend-nacht-index-straßenverkehr-2012-umweltatlas-atom,strat-larmkarte-l_den-tag-abend-nacht-index-strassenverkehr-2012-umweltatlas-atom-5a8efa62
strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2012-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-strassenverkehr-2012-umweltatlas-wms-282a213b
strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2017-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-strassenverkehr-2017-umweltatlas-wms-0c6aeb8b
strat-lärmkarte-l-den-tag-abend-nacht-index-straßenverkehr-2022-umweltatlas-wms,strat-larmkarte-l-den-tag-abend-nacht-index-strassenverkehr-2022-umweltatlas-wms-f63cf98d
strat-lärmkarte-ln-nacht-index-flugverkehr-2012-umweltatlas-atom,strat-larmkarte-l_n-nacht-index-flugverkehr-2012-umweltatlas-atom-ae2988b3
strat-lärmkarte-l-n-nacht-index-flugverkehr-2012-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-flugverkehr-2012-umweltatlas-wms-60057d4d
strat-lärmkarte-l-n-nacht-index-flugverkehr-2017-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-flugverkehr-2017-umweltatlas-wms-f8cf47ca
strat-lärmkarte-l-n-nacht-index-flugverkehr-2022-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-flugverkehr-2022-umweltatlas-wms-3fa9d2d7
strat-lärmkarte-ln-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-atom,strat-larmkarte-l_n-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-atom-6a91307f
strat-lärmkarte-l-n-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-flugverkehr-ber-prognose-2015-umweltatlas-wms-8e3f854f
strat-lärmkarte-l-n-nacht-index-gesamtverkehr-straße-schiene-luft-2022-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-gesamtverkehr-strasse-schiene-luft-2022-umweltatlas-wms-d6849ac4
strat-lärmkarte-l-n-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-ied-anlagen-kraftwerke-2022-umweltatlas-wms-e444a927
strat-lärmkarte-ln-nacht-index-industrie-und-gewerbe-2012-umweltatlas-atom,strat-larmkarte-l_n-nacht-index-industrie-und-gewerbe-2012-umweltatlas-atom-c8103561
strat-lärmkarte-l-n-nacht-index-industrie-und-gewerbe-2012-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-industrie-und-gewerbe-2012-umweltatlas-wms-db0f7f80
strat-lärmkarte-l-n-nacht-index-industrie-und-gewerbe-2017-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-industrie-und-gewerbe-2017-umweltatlas-wms-57f689ce
strat-lärmkarte-ln-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas-atom,strat-larmkarte-l_n-nacht-index-strassen-u-bahnverkehr-2012-umweltatlas-atom-7d12a33f
strat-lärmkarte-l-n-nacht-index-straßen-u-bahnverkehr-2012-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassen-u-bahnverkehr-2012-umweltatlas-wms-0ca59a16
strat-lärmkarte-l-n-nacht-index-straßen-u-bahnverkehr-2017-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassen-u-bahnverkehr-2017-umweltatlas-wms-2f531cbd
strat-lärmkarte-l-n-nacht-index-straßen-und-oberirdische-u-bahn-2022-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassen-und-oberirdische-u-bahn-2022-umweltatlas-wms-737abe37
strat-lärmkarte-ln-nacht-index-straßenverkehr-2012-umweltatlas-atom,strat-larmkarte-l_n-nacht-index-strassenverkehr-2012-umweltatlas-atom-50641640
strat-lärmkarte-l-n-nacht-index-straßenverkehr-2012-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassenverkehr-2012-umweltatlas-wms-ec13c7b0
strat-lärmkarte-l-n-nacht-index-straßenverkehr-2017-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassenverkehr-2017-umweltatlas-wms-1858de22
strat-lärmkarte-l-n-nacht-index-straßenverkehr-2022-umweltatlas-wms,strat-larmkarte-l-n-nacht-index-strassenverkehr-2022-umweltatlas-wms-12bde7be
stromspeicher-ausbaustand-der-stromspeicher-pro-bezirk-und-postleitzahl-wfs,stromspeicher-ausbaustand-der-stromspeicher-pro-bezirk-und-postleitzahl-wfs-c3ea2544
stromspeicher-wms,stromspeicher-wms-8e825fa9
strom-und-wärmeerzeugung-aus-kwk,strom-und-warmeerzeugung-aus-kwk
stromverbrauch-e-ladesäulen-je-bezirk,stromverbrauch-e-ladesaulen-je-bezirk
strukturkarte-berlin-und-umland-sbu-atom,strukturkarte-berlin-und-umland-sbu-atom-032d3815
strukturkarte-berlin-und-umland-sbu-öpnv-bahnhöfe-wfs,strukturkarte-berlin-und-umland-sbu-opnv-bahnhofe-wfs-32f95c99
strukturkarte-berlin-und-umland-sbu-öpnv-bahnnetz-wfs,strukturkarte-berlin-und-umland-sbu-opnv-bahnnetz-wfs-a3b76978
strukturkarte-berlin-und-umland-sbu-wms,strukturkarte-berlin-und-umland-sbu-wms-b6b7e229
suchbegriffe-datenberlinde,suchbegriffe-daten-berlin-de
suchräume-zur-erweiterung-der-ladeinfrastruktur-für-elektroautos-wms,suchraume-zur-erweiterung-der-ladeinfrastruktur-fur-elektroautos-wms-88cbf96d
summe-biomasse-anlagen-strom-je-bezirk,summe-anlagen-strom-je-bezirk
summe-austauschbarer-basischer-kationen-des-oberbodens-s-wert-2020-umweltatlas-wfs,summe-austauschbarer-basischer-kationen-des-oberbodens-s-wert-2020-umweltatlas-wfs-94b356fc
summe-austauschbarer-basischer-kationen-des-oberbodens-s-wert-2020-umweltatlas-wms,summe-austauschbarer-basischer-kationen-des-oberbodens-s-wert-2020-umweltatlas-wms-773bf415
summe-austauschbarer-kationen-des-oberbodens-2001-umweltatlas-wms,summe-austauschbarer-kationen-des-oberbodens-2001-umweltatlas-wms-a90d0e6a
summe-austauschbarer-kationen-des-oberbodens-2005-umweltatlas-wms,summe-austauschbarer-kationen-des-oberbodens-2005-umweltatlas-wms-f6b16522
summe-austauschbarer-kationen-des-oberbodens-2010-umweltatlas-wms,summe-austauschbarer-kationen-des-oberbodens-2010-umweltatlas-wms-56d8103d
summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas-wfs,summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas-wfs-9eeeb2b4
summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas-wms,summe-austauschbarer-kationen-des-oberbodens-2015-umweltatlas-wms-4bced121
summe-biomasse-wärmeerzeugungsanlagen-je-bezirk,summe-biomasse-warmeerzeugungsanlagen-je-bezirk
summe-einspeisung-niederspannung-2015-berlin,summe-einspeisung-niederspannung-2011-berlin
summe-solarthermie-anlagen-berlin-je-bezirk,summe-solarthermie-anlagen-in-berlin-je-bezirk
tagesparameterabhängiges-lastprofil-speicherheizung-ab-2013-berlin,tagesparameterabhangiges-lastprofil-speicherheizung-ab-2013-berlin
tagesparameterabhängiges-lastprofil-wärmepumpe-ab-2013-berlin,tagesparameterabhangiges-lastprofil-warmepumpe-ab-2013-berlin
teilverkehrszellen-2023-wfs,teilverkehrszellen-2023-wfs-b765860e
teilverkehrszellen-2023-wms,teilverkehrszellen-2023-wms-a14c45e5
teilwiederholungswahl-bundestagswahl-2024-berlin-nach-wahlbezirken-endgültiges-ergebnis,teilwiederholungswahl-bundestagswahl-2024-in-berlin-nach-wahlbezirken-endgueltiges-ergebnis
tempolimits-wfs,tempolimits-wfs-08198ab7
tempolimits-wms,tempolimits-wms-e7b13688
tlp-speicherheizung-ab-2013-berlin,tlp-speicherheizung-2013-berlin
tlp-wärmepumpe-ab-2013-berlin,tlp-warmepumpe-2013-berlin
standorte-der-öffentlichen-toiletten,toiletten
tourismus-berlin,tourismus-in-berlin
trägerwohnraum-der-psychiatrischen-ambulanten-pflichtversorgung-berlin-mitte,traegerwohnraum-in-der-psychiatrischen-ambulanten-pflichtversorgung-berlin-mitte-1280109
transferbezug-2018-v2-wms,transferbezug-2018-v2-wms-e231eee3
transferbezug-2018-wms,transferbezug-2018-wms-25b937d0
transferbezug-2020-v2-wms,transferbezug-2020-v2-wms-ad3d3f2f
transferbezug-2020-wms,transferbezug-2020-wms-92e82434
überblick-kulturetat,uberblick-kulturetat
übergeordnetes-straßennetz-bestand-wfs,ubergeordnetes-strassennetz-bestand-wfs-bd47aaa2
übergeordnetes-straßennetz-bestand-wms,ubergeordnetes-strassennetz-bestand-wms-ad40f76d
überschwemmungsgebiete-umweltatlas-wfs,uberschwemmungsgebiete-umweltatlas-wfs-7ee351ed
überschwemmungsgebiete-umweltatlas-wms,uberschwemmungsgebiete-umweltatlas-wms-45f92558
übersicht-der-coworking-spaces-berlin,ubersicht-der-coworking-spaces-in-berlin
übersichtskarte-von-berlin-1-50-000-ük50-10-farbig-atom,ubersichtskarte-von-berlin-1-50-000-uk50-10-farbig-atom-adc7f8d9
übersichtskarte-von-berlin-1-50-000-ük50-4-farbig-atom,ubersichtskarte-von-berlin-1-50-000-uk50-4-farbig-atom-8a74b823
übersichtskarte-von-berlin-1-50-000-ük50-einzel-layer-atom,ubersichtskarte-von-berlin-1-50-000-uk50-einzel-layer-atom-1585529a
übersichtskarte-von-berlin-1-50-000-ük50-sw-kombi-atom,ubersichtskarte-von-berlin-1-50-000-uk50-s-w-kombi-atom-633232b7
übersichtskarte-von-berlin-1-50-000-ük50-variante-1-atom,ubersichtskarte-von-berlin-1-50-000-uk50-variante-1-atom-b3a50083
übersichtskarte-von-berlin-1-50-000-ük50-variante-2-atom,ubersichtskarte-von-berlin-1-50-000-uk50-variante-2-atom-f33ac1e4
übersichtskarte-von-berlin-1-50-000-ük50-varianten-schwarz-weiß-wms,ubersichtskarte-von-berlin-1-50-000-uk50-varianten-schwarz-weiss-wms-211b7b1c
übersichtskarte-von-berlin-1-50-000-ük50-wms,ubersichtskarte-von-berlin-1-50-000-uk50-wms-66758c6f
uferbäume-wfs,uferbaume-wfs-cdd979d5
umsätze-im-verarbeitenden-gewerbe-berlin,umsatze-im-verarbeitenden-gewerbe-in-berlin
umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-berliner,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-berliner-umweltgerechtigkeitskarte-c8171e9f
umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-20212022-umweltatlas-wfs,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-2021-2022-umweltatlas-wfs-39ebe525
umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-20212022-umweltatlas-wms,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-2021-2022-umweltatlas-wms-da6e1a3a
umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale-benachteiligung-226ce435
umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale-0,umweltgerechtigkeit-integrierte-mehrfachbelastungskarte-umwelt-und-soziale-benachteiligung-7e2d250d
umweltgerechtigkeit-kernindikator-grünversorgung-20212022-umweltatlas-wfs,umweltgerechtigkeit-kernindikator-grunversorgung-2021-2022-umweltatlas-wfs-7cf7d202
umweltgerechtigkeit-kernindikator-grünversorgung-20212022-umweltatlas-wms,umweltgerechtigkeit-kernindikator-grunversorgung-2021-2022-umweltatlas-wms-7d732446
umweltgerechtigkeit-kernindikator-lärmbelastung-20212022-umweltatlas-wfs,umweltgerechtigkeit-kernindikator-larmbelastung-2021-2022-umweltatlas-wfs-76ab774f
umweltgerechtigkeit-kernindikator-lärmbelastung-20212022-umweltatlas-wms,umweltgerechtigkeit-kernindikator-larmbelastung-2021-2022-umweltatlas-wms-051d16c0
umweltgerechtigkeit-kernindikator-luftbelastung-20212022-umweltatlas-wfs,umweltgerechtigkeit-kernindikator-luftbelastung-2021-2022-umweltatlas-wfs-5d25c480
umweltgerechtigkeit-kernindikator-luftbelastung-20212022-umweltatlas-wms,umweltgerechtigkeit-kernindikator-luftbelastung-2021-2022-umweltatlas-wms-84e92bc8
umweltgerechtigkeit-kernindikator-soziale-benachteiligung-20212022-umweltatlas-wfs,umweltgerechtigkeit-kernindikator-soziale-benachteiligung-2021-2022-umweltatlas-wfs-b4e515f1
umweltgerechtigkeit-kernindikator-soziale-benachteiligung-20212022-umweltatlas-wms,umweltgerechtigkeit-kernindikator-soziale-benachteiligung-2021-2022-umweltatlas-wms-77823f02
umweltgerechtigkeit-kernindikator-thermische-belastung-20212022-umweltatlas-wfs,umweltgerechtigkeit-kernindikator-thermische-belastung-2021-2022-umweltatlas-wfs-5ed06995
umweltgerechtigkeit-kernindikator-thermische-belastung-20212022-umweltatlas-wms,umweltgerechtigkeit-kernindikator-thermische-belastung-2021-2022-umweltatlas-wms-65cbf367
umweltzone-wfs,umweltzone-wfs-9e5414cc
umweltzone-wms,umweltzone-wms-2876c390
unbewohnte-flächen-decker-für-übersichtskarten-wfs,unbewohnte-flachen-decker-fur-ubersichtskarten-wfs-ba963ca9
universitäten-berlin-und-deutschland,universitaten-in-berlin-und-deutschland
untere-denkmalschutzbehörde-friedrichshain-kreuzberg,untere-denkmalschutzbehorde-in-friedrichshain-kreuzberg
vbb-fahrplandaten-gtfs,vbb-fahrplandaten-via-gtfs
vegetationshöhen-2020-umweltatlas-atom,vegetationshohen-2020-umweltatlas-atom-b3a1d6a1
vegetationshöhen-2020-umweltatlas-wfs,vegetationshohen-2020-umweltatlas-wfs-f84b6b6c
vegetationshöhen-2020-umweltatlas-wms,vegetationshohen-2020-umweltatlas-wms-cf995300
veränderung-arbeitslosigkeit-2017-2018-v2-wms,veranderung-arbeitslosigkeit-2017-2018-v2-wms-f592a9f9
veränderung-arbeitslosigkeit-2017-2018-wms,veranderung-arbeitslosigkeit-2017-2018-wms-b25f4239
